Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
911232,22463,61730,12/31/2023 22:24,1/1/2024 1:02,56.07,960.28,Trickle,Scheduled
911233,21183,54643,3/11/2025 4:55,3/11/2025 6:43,24.27,464.04,Trickle,Scheduled
911234,25636,68414,2/23/2025 3:15,2/23/2025 4:51,21.88,277.88,Normal,Interrupted
911235,16013,62033,6/23/2023 1:08,6/23/2023 3:13,45.57,1003.6,Trickle,Completed
911236,28856,56181,1/26/2024 20:09,1/26/2024 21:03,59.59,719.27,Normal,Interrupted
911237,23938,54705,11/21/2023 19:07,11/21/2023 20:26,51.99,1016.54,Normal,Scheduled
911238,21487,55933,5/15/2023 7:12,5/15/2023 7:59,30.91,339.93,Normal,Scheduled
911239,10281,60834,1/4/2024 17:43,1/4/2024 18:56,45.73,676.38,Trickle,Interrupted
911240,23574,52491,9/27/2023 8:11,9/27/2023 10:56,56.65,949.69,Normal,Interrupted
911241,18307,53969,4/12/2025 5:40,4/12/2025 6:22,54.18,756.97,Normal,Interrupted
911242,17698,56411,11/23/2024 2:11,11/23/2024 4:18,50.84,1200.8,Fast,Completed
911243,11798,59443,12/5/2023 9:12,12/5/2023 10:48,39.54,748.53,Normal,Interrupted
911244,13245,65172,10/15/2024 12:06,10/15/2024 14:51,46.05,932.76,Fast,Completed
911245,23014,62974,8/11/2024 15:09,8/11/2024 16:26,44.49,907.52,Trickle,Interrupted
911246,22303,54810,3/31/2024 3:13,3/31/2024 4:12,24.93,617.81,Trickle,Interrupted
911247,10210,69099,12/24/2023 1:38,12/24/2023 2:16,51.19,1158.72,Normal,Interrupted
911248,28744,60986,5/10/2023 6:15,5/10/2023 8:05,56.6,1352.41,Fast,Scheduled
911249,21446,61375,3/29/2024 14:01,3/29/2024 15:36,22.33,367.24,Normal,Interrupted
911250,10171,56091,3/3/2023 1:54,3/3/2023 2:57,5.04,97.92,Trickle,Completed
911251,28843,59762,7/30/2024 6:46,7/30/2024 9:37,52.91,554.73,Trickle,Scheduled
911252,10332,60276,12/23/2023 3:46,12/23/2023 5:52,38.66,494.26,Fast,Completed
911253,10540,62789,6/28/2023 2:59,6/28/2023 4:26,10.6,129.11,Normal,Scheduled
911254,17996,61722,11/3/2023 2:50,11/3/2023 4:27,26.93,409.5,Normal,Completed
911255,17079,52207,6/21/2023 2:13,6/21/2023 4:24,38.52,577.08,Normal,Interrupted
911256,10423,63207,10/8/2024 2:06,10/8/2024 3:46,18.21,422.06,Normal,Interrupted
911257,20171,64163,6/4/2023 11:59,6/4/2023 12:31,58.19,921.06,Normal,Interrupted
911258,15100,55445,2/19/2025 9:16,2/19/2025 11:46,26.13,377.68,Normal,Completed
911259,26580,69977,10/4/2023 22:24,10/5/2023 0:22,19.37,459.63,Fast,Scheduled
911260,29692,62888,10/30/2024 9:29,10/30/2024 12:12,40.99,854.77,Normal,Interrupted
911261,16580,57893,5/7/2023 19:46,5/7/2023 20:49,5.5,131.57,Fast,Scheduled
911262,11166,58450,7/12/2023 11:44,7/12/2023 14:09,35.6,382.73,Trickle,Interrupted
911263,10998,52279,6/21/2024 10:57,6/21/2024 13:14,10.7,152.31,Fast,Interrupted
911264,12797,61620,12/26/2024 11:34,12/26/2024 12:21,29.1,464.66,Trickle,Completed
911265,21778,63842,4/19/2024 19:25,4/19/2024 21:13,11.94,157.83,Fast,Completed
911266,14318,57587,2/17/2025 5:14,2/17/2025 7:49,56.41,1229.87,Fast,Completed
911267,13996,63995,2/26/2023 7:05,2/26/2023 9:23,28.55,632.28,Trickle,Scheduled
911268,15160,67393,7/13/2024 19:18,7/13/2024 21:34,38.8,711.4,Normal,Interrupted
911269,17415,64702,10/16/2023 20:40,10/16/2023 22:19,58.27,597.6,Normal,Scheduled
911270,15594,61061,12/8/2024 21:36,12/9/2024 0:17,24.28,504.03,Normal,Interrupted
911271,27970,53511,3/31/2025 10:11,3/31/2025 11:25,46.32,474.23,Fast,Interrupted
911272,19994,61124,9/2/2023 8:08,9/2/2023 8:38,32.52,437.88,Fast,Interrupted
911273,12918,50265,4/21/2024 5:12,4/21/2024 6:03,49.5,877.33,Normal,Scheduled
911274,17509,60397,10/13/2024 8:36,10/13/2024 10:16,43.52,579.55,Trickle,Scheduled
911275,10322,55931,10/15/2024 20:28,10/15/2024 22:19,56.45,1134.86,Fast,Interrupted
911276,22784,67462,8/14/2024 17:24,8/14/2024 18:32,18.29,309.66,Fast,Scheduled
911277,14115,64885,1/1/2023 3:52,1/1/2023 6:33,16.5,208.54,Fast,Completed
911278,21234,58337,2/14/2024 19:06,2/14/2024 21:53,43.33,770.42,Trickle,Scheduled
911279,19942,57913,12/15/2024 2:06,12/15/2024 3:21,16.56,281.33,Trickle,Completed
911280,29177,55946,10/15/2023 11:50,10/15/2023 12:23,43.92,1001.48,Normal,Scheduled
911281,16324,54462,1/13/2025 0:15,1/13/2025 3:12,59.17,647.06,Fast,Scheduled
911282,10825,65513,11/23/2024 13:02,11/23/2024 14:51,55.18,846.99,Fast,Scheduled
911283,26918,51431,7/28/2024 21:59,7/29/2024 0:36,13.36,183.85,Fast,Interrupted
911284,28979,68154,10/8/2024 9:18,10/8/2024 11:23,8.64,98.59,Trickle,Completed
911285,12424,67875,2/13/2024 23:53,2/14/2024 2:19,6.25,149.94,Fast,Completed
911286,10338,50331,5/8/2024 8:56,5/8/2024 11:04,43.94,574.21,Fast,Completed
911287,13108,67587,1/7/2025 14:36,1/7/2025 15:53,57.46,923.24,Fast,Completed
911288,23383,61673,9/21/2023 5:32,9/21/2023 6:28,5.45,79.09,Fast,Scheduled
911289,26880,69329,9/1/2024 19:31,9/1/2024 20:36,12.82,320.02,Fast,Interrupted
911290,16689,59319,4/7/2024 13:37,4/7/2024 14:51,55.48,579.64,Fast,Interrupted
911291,24041,55737,11/10/2023 13:33,11/10/2023 14:15,55.37,908.37,Trickle,Interrupted
911292,29215,62863,3/26/2024 0:10,3/26/2024 1:03,30.57,325.19,Trickle,Completed
911293,15764,69115,9/8/2024 15:40,9/8/2024 17:07,49.93,633.64,Fast,Interrupted
911294,13333,51615,7/10/2024 2:59,7/10/2024 5:13,43.6,987.94,Fast,Scheduled
911295,19584,60186,7/5/2024 7:58,7/5/2024 9:58,56.22,873.77,Fast,Scheduled
911296,12747,69880,8/26/2023 5:25,8/26/2023 7:46,45.71,504.9,Trickle,Interrupted
911297,22061,62508,2/6/2023 16:12,2/6/2023 18:56,9.13,200.2,Fast,Interrupted
911298,21246,67192,1/7/2025 14:14,1/7/2025 16:19,5.24,124.26,Fast,Scheduled
911299,13064,63563,11/18/2023 10:32,11/18/2023 13:16,24.92,425.62,Normal,Interrupted
911300,29133,61697,12/4/2024 10:58,12/4/2024 11:33,29.19,467.55,Normal,Scheduled
911301,22898,62339,5/2/2024 18:38,5/2/2024 21:33,58.96,639.86,Fast,Scheduled
911302,12600,53369,7/28/2023 5:09,7/28/2023 6:50,47.21,900.11,Fast,Completed
911303,10968,54923,4/15/2024 5:29,4/15/2024 6:17,22.07,314.37,Normal,Interrupted
911304,14100,56588,6/4/2024 21:19,6/4/2024 23:59,34.74,688.62,Normal,Completed
911305,17166,58015,9/19/2024 19:30,9/19/2024 22:09,20.26,251.56,Normal,Scheduled
911306,20125,50999,10/5/2024 15:54,10/5/2024 17:36,47.19,948.97,Normal,Scheduled
911307,28474,52796,3/25/2025 2:41,3/25/2025 4:02,44.4,917.8,Trickle,Completed
911308,26100,56852,6/8/2023 10:08,6/8/2023 12:17,38.22,804.7,Trickle,Interrupted
911309,23333,65399,5/24/2023 7:39,5/24/2023 9:12,41.06,491.45,Fast,Scheduled
911310,28470,59186,10/20/2024 17:42,10/20/2024 20:42,22.37,278.4,Fast,Interrupted
911311,12581,63022,12/15/2024 7:52,12/15/2024 9:33,34.23,535.78,Normal,Scheduled
911312,27641,52092,1/30/2024 19:12,1/30/2024 21:42,27.81,301.65,Normal,Interrupted
911313,19321,65754,12/11/2024 4:40,12/11/2024 6:28,38.45,757.78,Trickle,Completed
911314,19000,61774,2/3/2023 4:47,2/3/2023 7:20,21.23,317.57,Trickle,Completed
911315,17857,57005,9/25/2024 15:13,9/25/2024 17:27,35.3,822.23,Trickle,Interrupted
911316,15413,54433,12/6/2024 2:41,12/6/2024 4:01,5.74,121.88,Fast,Scheduled
911317,14040,50657,6/9/2024 23:46,6/10/2024 1:31,29.54,693.2,Trickle,Scheduled
911318,15303,65863,5/8/2024 2:22,5/8/2024 5:17,38.3,763.38,Fast,Completed
911319,22065,62225,3/15/2024 1:36,3/15/2024 2:53,46.44,796.28,Fast,Scheduled
911320,29187,53925,2/24/2023 17:46,2/24/2023 18:45,28.02,441.15,Normal,Interrupted
911321,18593,59284,8/24/2023 19:26,8/24/2023 22:00,31.85,731.8,Normal,Interrupted
911322,17157,66217,9/25/2023 12:17,9/25/2023 15:06,58.03,743.59,Normal,Interrupted
911323,23897,52062,11/14/2023 22:33,11/15/2023 0:56,51.65,1155.13,Trickle,Scheduled
911324,24646,50051,8/18/2023 13:22,8/18/2023 13:56,54.12,1023.69,Trickle,Interrupted
911325,26514,51316,7/22/2024 13:40,7/22/2024 15:08,50.06,849.31,Normal,Completed
911326,27199,68476,9/28/2024 16:23,9/28/2024 18:39,49.14,505.62,Normal,Completed
911327,18410,56302,5/18/2023 14:07,5/18/2023 16:06,6.35,134.8,Trickle,Interrupted
911328,25602,64571,5/13/2023 15:01,5/13/2023 16:34,35.5,407.62,Normal,Completed
911329,12892,64972,8/17/2023 1:22,8/17/2023 3:09,11.87,124.13,Normal,Completed
911330,27604,69123,8/3/2023 3:53,8/3/2023 5:51,27.13,329.34,Trickle,Scheduled
911331,24123,51680,4/25/2024 23:21,4/26/2024 0:07,14.53,360.37,Trickle,Scheduled
911332,23872,52421,1/26/2024 19:56,1/26/2024 20:29,23.91,271.7,Normal,Completed
911333,22225,52440,11/14/2024 19:04,11/14/2024 21:09,48.24,817.95,Normal,Completed
911334,26983,68858,11/19/2024 8:17,11/19/2024 9:32,25.01,495.61,Fast,Scheduled
911335,12916,60007,2/21/2025 16:45,2/21/2025 19:05,9.43,161.14,Fast,Interrupted
911336,21454,68913,1/19/2023 20:57,1/19/2023 22:33,33.88,812.93,Fast,Interrupted
911337,16336,66654,12/10/2023 20:52,12/10/2023 21:29,59,972.68,Normal,Scheduled
911338,16691,58683,1/11/2023 13:10,1/11/2023 14:23,56.52,1250.32,Trickle,Scheduled
911339,29945,64747,11/10/2023 5:44,11/10/2023 7:21,52.07,1037.07,Fast,Interrupted
911340,29326,52470,5/19/2024 20:49,5/19/2024 22:41,5.86,92.94,Trickle,Scheduled
911341,25679,59164,7/20/2024 5:01,7/20/2024 6:23,50.89,1007.52,Normal,Interrupted
911342,14787,52970,5/6/2024 20:23,5/6/2024 23:22,38.02,691.18,Normal,Scheduled
911343,10651,51044,12/6/2023 18:39,12/6/2023 19:27,9.83,149.38,Fast,Interrupted
911344,25398,69625,9/30/2024 14:54,9/30/2024 15:56,35.42,825.22,Normal,Scheduled
911345,18161,65406,12/13/2023 11:50,12/13/2023 13:24,20.2,202.04,Normal,Scheduled
911346,24268,69084,10/26/2024 23:56,10/27/2024 2:35,14.07,246.81,Normal,Scheduled
911347,27487,57488,4/2/2023 7:41,4/2/2023 10:37,31.21,519.99,Fast,Completed
911348,10843,62887,1/28/2025 22:46,1/29/2025 1:23,43.5,712.11,Trickle,Interrupted
911349,21332,50854,11/6/2023 17:00,11/6/2023 18:03,8,129.16,Trickle,Scheduled
911350,13857,60338,1/9/2023 20:32,1/9/2023 22:01,9.4,209.58,Normal,Interrupted
911351,19243,58245,3/6/2024 14:13,3/6/2024 15:12,41.53,473.27,Fast,Interrupted
911352,26513,68737,1/28/2025 22:20,1/29/2025 0:56,35.63,602.77,Normal,Scheduled
911353,18665,55566,2/7/2024 2:06,2/7/2024 4:21,30.14,454.9,Trickle,Scheduled
911354,29681,62731,5/17/2024 14:43,5/17/2024 16:48,33.56,338.63,Trickle,Scheduled
911355,21920,54757,9/20/2023 3:45,9/20/2023 6:44,36.52,827.38,Trickle,Interrupted
911356,29443,51990,1/29/2023 23:32,1/30/2023 2:10,38.73,895.22,Fast,Scheduled
911357,25361,61761,10/22/2024 14:12,10/22/2024 15:03,53.43,1287.68,Normal,Completed
911358,25402,66038,1/25/2024 3:23,1/25/2024 4:31,43.15,859.2,Trickle,Scheduled
911359,25230,54567,5/25/2024 8:48,5/25/2024 9:26,43.01,599.98,Normal,Scheduled
911360,17720,56434,9/27/2024 11:57,9/27/2024 14:57,21.75,242.75,Normal,Interrupted
911361,21302,53695,2/19/2025 18:38,2/19/2025 19:53,22.73,332.41,Normal,Completed
911362,10891,57511,4/8/2024 16:01,4/8/2024 17:46,35.61,797.41,Fast,Interrupted
911363,20700,50597,8/16/2023 12:26,8/16/2023 13:23,5.9,60.18,Normal,Completed
911364,11130,68846,1/9/2025 13:37,1/9/2025 16:12,24.46,477.85,Trickle,Interrupted
911365,19457,60947,12/13/2024 15:47,12/13/2024 18:17,34.91,479.71,Trickle,Completed
911366,20815,55515,12/26/2024 16:34,12/26/2024 17:14,40.25,730.79,Fast,Scheduled
911367,10975,66073,1/14/2024 23:22,1/15/2024 0:13,20.24,364.97,Fast,Interrupted
911368,22320,55787,9/1/2023 15:29,9/1/2023 17:48,21.5,490.75,Normal,Interrupted
911369,28261,63938,5/7/2024 8:56,5/7/2024 11:30,29.08,431.03,Trickle,Completed
911370,17198,65113,4/19/2023 19:50,4/19/2023 22:43,53.89,719.73,Trickle,Completed
911371,19240,67274,1/3/2023 10:52,1/3/2023 12:14,53.27,830.82,Fast,Completed
911372,26406,64799,7/4/2023 5:08,7/4/2023 7:09,30.61,622.46,Normal,Scheduled
911373,11871,51344,3/16/2024 23:19,3/16/2024 23:55,42.97,430.68,Normal,Completed
911374,16399,60987,12/27/2024 12:19,12/27/2024 13:33,24.63,267.61,Normal,Scheduled
911375,10916,69199,6/24/2023 23:22,6/25/2023 0:59,10.6,187.95,Normal,Completed
911376,28023,50031,11/29/2024 7:39,11/29/2024 8:43,39.8,767.23,Trickle,Interrupted
911377,23575,61183,9/6/2023 6:48,9/6/2023 7:27,19.08,199.45,Fast,Interrupted
911378,14959,60583,5/14/2024 22:47,5/15/2024 1:42,26.93,538.69,Trickle,Interrupted
911379,21957,53861,1/11/2023 18:27,1/11/2023 19:09,22.92,238.9,Trickle,Interrupted
911380,18299,65774,3/22/2023 1:27,3/22/2023 2:04,13.64,196.99,Trickle,Completed
911381,22623,60525,7/19/2024 23:43,7/20/2024 0:13,33.65,715.76,Fast,Completed
911382,22060,62939,3/28/2025 1:23,3/28/2025 3:01,11.22,235.29,Trickle,Completed
911383,27598,55121,2/17/2025 21:51,2/17/2025 23:49,49.6,842.9,Normal,Interrupted
911384,22523,63630,6/6/2024 15:19,6/6/2024 16:04,32.05,440.76,Normal,Completed
911385,16445,55120,7/31/2024 2:41,7/31/2024 3:53,22.96,355.88,Fast,Scheduled
911386,18600,50935,10/26/2024 20:56,10/26/2024 22:43,35.63,362.82,Normal,Interrupted
911387,29660,50756,1/18/2024 19:37,1/18/2024 21:29,33.69,513.5,Fast,Scheduled
911388,23911,62275,10/20/2023 11:38,10/20/2023 12:44,44.66,639.27,Fast,Completed
911389,21156,60803,5/6/2024 16:24,5/6/2024 19:06,29.86,513.29,Fast,Completed
911390,11307,66512,3/19/2024 19:54,3/19/2024 22:46,12.04,153.23,Normal,Scheduled
911391,20618,53955,4/28/2024 3:38,4/28/2024 5:20,51.81,1275.54,Trickle,Interrupted
911392,21599,52491,2/20/2024 13:59,2/20/2024 16:33,55.2,1137.49,Trickle,Completed
911393,26212,65580,10/14/2023 11:18,10/14/2023 12:04,6.12,82.04,Trickle,Scheduled
911394,27613,58874,8/24/2023 18:42,8/24/2023 20:51,56.79,672.09,Normal,Interrupted
911395,17275,65556,3/5/2024 18:36,3/5/2024 20:22,23.91,511.97,Fast,Scheduled
911396,26903,52885,1/12/2025 13:52,1/12/2025 16:45,21.01,397.56,Trickle,Completed
911397,24306,60693,10/31/2024 9:38,10/31/2024 11:36,11.91,275.01,Trickle,Interrupted
911398,27191,60494,8/30/2024 23:23,8/31/2024 1:37,51.8,1146.91,Trickle,Completed
911399,27535,61372,8/25/2023 6:48,8/25/2023 8:48,59.04,1124.44,Fast,Completed
911400,27785,67512,3/6/2024 20:15,3/6/2024 20:45,10.92,229.68,Normal,Interrupted
911401,18192,59120,5/13/2023 12:24,5/13/2023 14:49,24.05,315.7,Normal,Interrupted
911402,26113,62278,7/7/2023 1:24,7/7/2023 2:46,14.16,304.58,Fast,Interrupted
911403,26452,59926,5/14/2024 20:32,5/14/2024 21:04,42,587.14,Trickle,Interrupted
911404,15905,53133,6/28/2024 7:31,6/28/2024 10:19,44.03,1059.39,Fast,Scheduled
911405,28411,60399,1/20/2025 10:55,1/20/2025 13:28,29.48,367.05,Fast,Completed
911406,21318,57602,4/5/2025 0:27,4/5/2025 1:17,54.52,886.69,Normal,Scheduled
911407,19481,50308,4/16/2023 7:23,4/16/2023 9:13,39.48,442.96,Normal,Scheduled
911408,11421,67307,6/3/2024 11:55,6/3/2024 13:14,52.21,889.04,Fast,Interrupted
911409,13631,67902,2/11/2025 14:44,2/11/2025 15:46,43.62,723.99,Normal,Scheduled
911410,18302,61370,3/21/2023 16:38,3/21/2023 18:03,10.06,197.64,Normal,Interrupted
911411,17709,58577,6/28/2024 4:55,6/28/2024 7:02,31.92,504.31,Fast,Scheduled
911412,13050,63446,5/13/2023 20:00,5/13/2023 22:25,45.5,842.71,Trickle,Completed
911413,21741,62389,9/8/2023 13:47,9/8/2023 16:43,13.14,224,Normal,Interrupted
911414,23189,63779,2/24/2024 2:53,2/24/2024 4:02,56.64,1124.41,Fast,Interrupted
911415,20048,57147,7/5/2024 20:03,7/5/2024 22:37,31.01,741.9,Normal,Interrupted
911416,19692,59928,10/21/2023 21:27,10/21/2023 22:23,51.62,1229.81,Trickle,Interrupted
911417,13789,68103,1/22/2025 12:43,1/22/2025 13:56,22.98,364.99,Trickle,Scheduled
911418,14548,53493,2/23/2025 22:11,2/24/2025 0:13,18.12,397.85,Fast,Interrupted
911419,22111,69517,5/17/2023 13:33,5/17/2023 14:57,55.5,586.04,Trickle,Scheduled
911420,16881,59628,4/3/2025 18:56,4/3/2025 20:55,31.62,502.53,Fast,Completed
911421,28467,68853,7/2/2023 22:44,7/3/2023 0:12,47.32,590.13,Trickle,Scheduled
911422,28290,60196,1/29/2024 14:00,1/29/2024 16:02,35.26,758.44,Fast,Interrupted
911423,20407,69980,5/16/2023 4:22,5/16/2023 6:23,53.84,1062.48,Fast,Completed
911424,27245,53205,2/2/2023 13:55,2/2/2023 16:36,38.92,427.68,Trickle,Scheduled
911425,17169,59112,7/13/2023 15:10,7/13/2023 16:32,44.88,754.93,Normal,Scheduled
911426,11852,57255,3/7/2023 7:23,3/7/2023 9:02,55.09,568.7,Fast,Interrupted
911427,20220,51666,2/23/2025 22:29,2/24/2025 0:49,59.5,731.67,Normal,Scheduled
911428,25883,69730,11/16/2023 12:55,11/16/2023 15:54,53.57,1184.23,Trickle,Interrupted
911429,22769,58939,3/8/2024 12:52,3/8/2024 13:43,42.65,770.58,Fast,Completed
911430,13674,69950,7/15/2024 21:38,7/16/2024 0:05,12.17,300.52,Fast,Completed
911431,14571,54439,5/17/2024 10:22,5/17/2024 11:42,16.35,253.91,Trickle,Interrupted
911432,14624,56461,4/14/2024 20:18,4/14/2024 21:34,32.86,374.84,Normal,Scheduled
911433,15036,69839,5/3/2024 6:49,5/3/2024 8:15,48.47,869.35,Fast,Interrupted
911434,28629,66972,4/23/2023 16:16,4/23/2023 17:49,52.85,962.6,Normal,Interrupted
911435,19236,51838,10/25/2023 6:24,10/25/2023 8:13,28.36,322.14,Normal,Completed
911436,17666,53921,5/15/2023 9:56,5/15/2023 11:49,10.18,173.42,Normal,Scheduled
911437,23846,59968,10/8/2024 8:50,10/8/2024 10:55,27.52,638.06,Fast,Scheduled
911438,23921,50096,7/1/2024 14:57,7/1/2024 16:25,50.96,981.14,Fast,Completed
911439,10593,67359,3/18/2025 9:18,3/18/2025 11:54,41.71,864.55,Trickle,Interrupted
911440,27318,56422,12/31/2024 16:25,12/31/2024 19:22,15.68,355.95,Trickle,Interrupted
911441,11568,55424,4/7/2025 15:08,4/7/2025 18:01,45.11,1096.45,Fast,Completed
911442,26969,55227,10/5/2024 19:00,10/5/2024 19:36,49.34,1209.56,Fast,Completed
911443,17308,55102,1/10/2023 13:00,1/10/2023 15:06,18.99,329.83,Fast,Scheduled
911444,14556,61568,3/23/2025 22:15,3/24/2025 0:58,11.2,124.25,Normal,Completed
911445,22554,60892,8/18/2023 10:32,8/18/2023 12:09,13.91,210.91,Fast,Completed
911446,20308,55057,2/11/2025 8:57,2/11/2025 9:32,23.25,466.04,Fast,Interrupted
911447,29154,52731,9/10/2024 19:45,9/10/2024 22:26,39.47,815.3,Trickle,Completed
911448,12159,69267,12/19/2024 3:56,12/19/2024 4:26,29.99,306.91,Normal,Interrupted
911449,25362,53856,11/5/2023 3:45,11/5/2023 6:37,51.42,799.24,Trickle,Completed
911450,25012,62502,3/5/2025 5:18,3/5/2025 5:59,9.68,217.53,Normal,Scheduled
911451,19168,55752,3/11/2023 7:51,3/11/2023 8:26,57.31,815.14,Fast,Completed
911452,17063,67485,2/6/2025 2:40,2/6/2025 4:37,20.5,453.44,Trickle,Interrupted
911453,19172,59830,12/11/2024 21:28,12/11/2024 22:49,58.86,707.22,Trickle,Scheduled
911454,19610,57130,2/17/2024 3:03,2/17/2024 5:28,27.53,645.98,Normal,Scheduled
911455,12286,63489,10/27/2024 13:08,10/27/2024 14:51,10.14,164.08,Trickle,Scheduled
911456,15394,58375,7/10/2023 21:05,7/10/2023 22:33,9.47,172.05,Fast,Scheduled
911457,20478,64092,11/23/2024 11:11,11/23/2024 12:55,8.05,100.8,Normal,Interrupted
911458,21590,58889,10/6/2024 5:15,10/6/2024 6:21,38.17,527.03,Trickle,Scheduled
911459,18339,59538,11/8/2023 20:03,11/8/2023 20:42,12.22,200.98,Normal,Interrupted
911460,28855,56632,10/18/2023 18:44,10/18/2023 20:34,38.72,668.14,Fast,Completed
911461,24575,56460,4/1/2024 17:47,4/1/2024 19:03,29.82,678.72,Normal,Scheduled
911462,16418,53444,6/22/2023 11:47,6/22/2023 12:39,51.46,985.68,Normal,Interrupted
911463,12280,59411,1/26/2023 22:07,1/26/2023 23:59,44.2,485.87,Normal,Scheduled
911464,16710,66787,7/15/2023 3:00,7/15/2023 5:50,25.69,619.38,Trickle,Interrupted
911465,13692,65184,10/27/2023 4:05,10/27/2023 5:16,6.47,109.36,Fast,Interrupted
911466,18136,64587,10/28/2024 8:32,10/28/2024 10:00,48.27,718.14,Normal,Scheduled
911467,27579,60862,10/6/2024 6:10,10/6/2024 6:53,34.88,525.17,Trickle,Completed
911468,29864,55698,11/21/2023 13:32,11/21/2023 15:11,26.68,406.92,Fast,Scheduled
911469,19326,55466,11/17/2024 18:20,11/17/2024 20:41,48.36,739.76,Fast,Completed
911470,23317,59641,2/12/2024 11:07,2/12/2024 12:19,15.45,327.21,Trickle,Scheduled
911471,12391,65841,1/19/2024 11:32,1/19/2024 13:06,20.51,276.97,Normal,Scheduled
911472,10871,54942,1/14/2023 16:22,1/14/2023 19:15,14.91,327.39,Trickle,Scheduled
911473,12311,52054,10/27/2023 20:38,10/27/2023 22:06,43.96,594.66,Trickle,Interrupted
911474,28246,51269,2/15/2025 11:16,2/15/2025 13:22,26.04,506.33,Fast,Completed
911475,24793,59415,1/30/2024 12:33,1/30/2024 14:11,56.57,568.89,Trickle,Scheduled
911476,25316,66334,9/15/2024 8:17,9/15/2024 10:20,36.17,563.85,Fast,Interrupted
911477,11298,58057,1/27/2023 5:38,1/27/2023 8:14,49.85,813.3,Fast,Interrupted
911478,23506,66691,2/4/2023 15:31,2/4/2023 17:59,58.45,791.04,Fast,Interrupted
911479,19017,58312,12/19/2023 1:34,12/19/2023 2:32,18.36,223.79,Fast,Interrupted
911480,10941,52974,2/5/2025 2:23,2/5/2025 3:05,20.44,480.53,Trickle,Scheduled
911481,21251,69934,1/13/2025 7:29,1/13/2025 8:44,15.81,178.51,Fast,Scheduled
911482,23986,50577,3/8/2023 11:31,3/8/2023 14:06,58.37,609.22,Trickle,Scheduled
911483,28236,64955,9/20/2023 2:20,9/20/2023 5:20,47.45,879.62,Normal,Completed
911484,27515,59917,12/23/2023 16:43,12/23/2023 19:22,17.46,345.96,Normal,Scheduled
911485,29819,52083,8/19/2024 1:22,8/19/2024 2:18,22.89,392.33,Fast,Interrupted
911486,20431,65294,4/6/2025 12:31,4/6/2025 14:23,44.53,1104.96,Trickle,Interrupted
911487,20300,66348,7/4/2024 0:40,7/4/2024 3:29,8.14,183.79,Trickle,Interrupted
911488,26310,66925,6/17/2023 12:40,6/17/2023 14:08,48.59,767.89,Fast,Interrupted
911489,19557,53768,8/31/2023 17:14,8/31/2023 19:56,12.52,182.24,Trickle,Interrupted
911490,14679,52412,9/28/2023 6:46,9/28/2023 7:54,13.99,303.81,Normal,Completed
911491,12509,54833,9/27/2024 1:43,9/27/2024 3:37,27.49,495.6,Trickle,Completed
911492,27547,67051,8/13/2023 14:02,8/13/2023 16:20,37.24,509.07,Fast,Completed
911493,20171,55717,12/2/2024 7:13,12/2/2024 9:00,52.1,1238.52,Trickle,Completed
911494,15096,55871,9/19/2023 1:55,9/19/2023 3:37,43.75,786.23,Normal,Scheduled
911495,10421,59754,7/11/2023 8:27,7/11/2023 9:40,28.16,460.9,Trickle,Interrupted
911496,27514,62875,10/10/2023 7:57,10/10/2023 9:11,28.13,668.39,Fast,Interrupted
911497,25339,62214,6/21/2023 9:43,6/21/2023 10:22,32.78,700.91,Trickle,Scheduled
911498,18215,61435,3/9/2023 14:45,3/9/2023 15:21,58.95,1169.57,Fast,Completed
911499,14219,51423,8/12/2024 22:59,8/13/2024 1:13,12.68,131.73,Fast,Interrupted
911500,18293,53927,8/6/2024 2:46,8/6/2024 3:30,24.36,482.05,Normal,Interrupted
